"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"7916","Northern Interior",6,2028,2028-06-01,0.522545454545455,0.0240439825543309,0.580879554412871,0.55683557185854,1.03246753246753,0.0248246313385625,0.547370085884017
"7917","Northern Interior",6,2028,2028-06-01,0.522545454545455,0.130483220466516,0.511950094055681,0.381466873589165,1.03246753246753,0.134719688663481,0.657265143208935
"7918","Northern Interior",6,2028,2028-06-01,0.522545454545455,3.82586342279074,4.41041196388262,0.584548541091882,1.03246753246753,3.95007976768654,4.472625222232
"7919","Northern Interior",6,2029,2029-06-01,0.522909090909091,0.560310588519829,1.11030506933247,0.549994480812641,1.03896103896104,0.582140871189433,1.10504996209852
"7920","Northern Interior",6,2029,2029-06-01,0.522909090909091,0.17425636192626,0.658180963130173,0.483924601203913,1.03896103896104,0.181045570832478,0.703954661741569
"7921","Northern Interior",6,2029,2029-06-01,0.522909090909091,1.03423626779953e-05,0.402018284424379,0.402007942061701,1.03896103896104,1.07453118732418e-05,0.522919836220964
"7922","Northern Interior",6,2029,2029-06-01,0.522909090909091,0.0240439825543309,0.580879554412871,0.55683557185854,1.03896103896104,0.0249807610954088,0.5478898520045
"7923","Northern Interior",6,2029,2029-06-01,0.522909090909091,0.130483220466516,0.511950094055681,0.381466873589165,1.03896103896104,0.135566982302874,0.658476073211965
"7924","Northern Interior",6,2029,2029-06-01,0.522909090909091,3.82586342279074,4.41041196388262,0.584548541091882,1.03896103896104,3.9749230366657,4.49783212757479
"7925","Northern Interior",6,2030,2030-06-01,0.523272727272727,0.560310588519829,1.11030506933247,0.549994480812641,1.04545454545455,0.585779251634367,1.10905197890709
"7926","Northern Interior",6,2030,2030-06-01,0.523272727272727,0.17425636192626,0.658180963130173,0.483924601203913,1.04545454545455,0.182177105650181,0.705449832922908
"7927","Northern Interior",6,2030,2030-06-01,0.523272727272727,1.03423626779953e-05,0.402018284424379,0.402007942061701,1.04545454545455,1.08124700724496e-05,0.5232835397428
"7928","Northern Interior",6,2030,2030-06-01,0.523272727272727,0.0240439825543309,0.580879554412871,0.55683557185854,1.04545454545455,0.0251368908522551,0.548409618124982
"7929","Northern Interior",6,2030,2030-06-01,0.523272727272727,0.130483220466516,0.511950094055681,0.381466873589165,1.04545454545455,0.136414275942267,0.659687003214994
"7930","Northern Interior",6,2030,2030-06-01,0.523272727272727,3.82586342279074,4.41041196388262,0.584548541091882,1.04545454545455,3.99976630564486,4.52303903291759
"7931","Northern Interior",6,2031,2031-06-01,0.523636363636364,0.560310588519829,1.11030506933247,0.549994480812641,1.05194805194805,0.589417632079301,1.11305399571566
"7932","Northern Interior",6,2031,2031-06-01,0.523636363636364,0.17425636192626,0.658180963130173,0.483924601203913,1.05194805194805,0.183308640467884,0.706945004104248
"7933","Northern Interior",6,2031,2031-06-01,0.523636363636364,1.03423626779953e-05,0.402018284424379,0.402007942061701,1.05194805194805,1.08796282716574e-05,0.523647243264635
"7934","Northern Interior",6,2031,2031-06-01,0.523636363636364,0.0240439825543309,0.580879554412871,0.55683557185854,1.05194805194805,0.0252930206091014,0.548929384245465
"7935","Northern Interior",6,2031,2031-06-01,0.523636363636364,0.130483220466516,0.511950094055681,0.381466873589165,1.05194805194805,0.13726156958166,0.660897933218023
"7936","Northern Interior",6,2031,2031-06-01,0.523636363636364,3.82586342279074,4.41041196388262,0.584548541091882,1.05194805194805,4.02460957462402,4.54824593826039
"7937","Northern Interior",6,2032,2032-06-01,0.523818181818182,0.560310588519829,1.11030506933247,0.549994480812641,1.05844155844156,0.593056012524235,1.11687419434242
"7938","Northern Interior",6,2032,2032-06-01,0.523818181818182,0.17425636192626,0.658180963130173,0.483924601203913,1.05844155844156,0.184440175285587,0.708258357103769
"7939","Northern Interior",6,2032,2032-06-01,0.523818181818182,1.03423626779953e-05,0.402018284424379,0.402007942061701,1.05844155844156,1.09467864708651e-05,0.523829128604653
"7940","Northern Interior",6,2032,2032-06-01,0.523818181818182,0.0240439825543309,0.580879554412871,0.55683557185854,1.05844155844156,0.0254491503659477,0.54926733218413
"7941","Northern Interior",6,2032,2032-06-01,0.523818181818182,0.130483220466516,0.511950094055681,0.381466873589165,1.05844155844156,0.138108863221053,0.661927045039235
"7942","Northern Interior",6,2032,2032-06-01,0.523818181818182,3.82586342279074,4.41041196388262,0.584548541091882,1.05844155844156,4.04945284360318,4.57327102542137
"7943","Northern Interior",6,2033,2033-06-01,0.524,0.560310588519829,1.11030506933247,0.549994480812641,1.06493506493506,0.596694392969169,1.12069439296917
"7944","Northern Interior",6,2033,2033-06-01,0.524,0.17425636192626,0.658180963130173,0.483924601203913,1.06493506493506,0.18557171010329,0.70957171010329
"7945","Northern Interior",6,2033,2033-06-01,0.524,1.03423626779953e-05,0.402018284424379,0.402007942061701,1.06493506493506,1.10139446700729e-05,0.52401101394467
"7946","Northern Interior",6,2033,2033-06-01,0.524,0.0240439825543309,0.580879554412871,0.55683557185854,1.06493506493506,0.025605280122794,0.549605280122794
"7947","Northern Interior",6,2033,2033-06-01,0.524,0.130483220466516,0.511950094055681,0.381466873589165,1.06493506493506,0.138956156860446,0.662956156860446
"7948","Northern Interior",6,2033,2033-06-01,0.524,3.82586342279074,4.41041196388262,0.584548541091882,1.06493506493506,4.07429611258234,4.59829611258234
"7949","Northern Interior",6,2034,2034-06-01,0.524181818181818,0.560310588519829,1.11030506933247,0.549994480812641,1.07142857142857,0.600332773414103,1.12451459159592
"7950","Northern Interior",6,2034,2034-06-01,0.524181818181818,0.17425636192626,0.658180963130173,0.483924601203913,1.07142857142857,0.186703244920993,0.710885063102811
"7951","Northern Interior",6,2034,2034-06-01,0.524181818181818,1.03423626779953e-05,0.402018284424379,0.402007942061701,1.07142857142857,1.10811028692806e-05,0.524192899284687
"7952","Northern Interior",6,2034,2034-06-01,0.524181818181818,0.0240439825543309,0.580879554412871,0.55683557185854,1.07142857142857,0.0257614098796403,0.549943228061458
"7953","Northern Interior",6,2034,2034-06-01,0.524181818181818,0.130483220466516,0.511950094055681,0.381466873589165,1.07142857142857,0.139803450499839,0.663985268681657
"7954","Northern Interior",6,2034,2034-06-01,0.524181818181818,3.82586342279074,4.41041196388262,0.584548541091882,1.07142857142857,4.0991393815615,4.62332119974332
"7955","Northern Interior",6,2035,2035-06-01,0.524363636363636,0.560310588519829,1.11030506933247,0.549994480812641,1.07792207792208,0.603971153859037,1.12833479022267
"7956","Northern Interior",6,2035,2035-06-01,0.524363636363636,0.17425636192626,0.658180963130173,0.483924601203913,1.07792207792208,0.187834779738696,0.712198416102332
"7957","Northern Interior",6,2035,2035-06-01,0.524363636363636,1.03423626779953e-05,0.402018284424379,0.402007942061701,1.07792207792208,1.11482610684884e-05,0.524374784624705
"7958","Northern Interior",6,2035,2035-06-01,0.524363636363636,0.0240439825543309,0.580879554412871,0.55683557185854,1.07792207792208,0.0259175396364866,0.550281176000123
"7959","Northern Interior",6,2035,2035-06-01,0.524363636363636,0.130483220466516,0.511950094055681,0.381466873589165,1.07792207792208,0.140650744139232,0.665014380502868
"7960","Northern Interior",6,2035,2035-06-01,0.524363636363636,3.82586342279074,4.41041196388262,0.584548541091882,1.07792207792208,4.12398265054067,4.6483462869043
"7961","Northern Interior",6,2036,2036-06-01,0.524545454545455,0.560310588519829,1.11030506933247,0.549994480812641,1.08441558441558,0.607609534303971,1.13215498884943
"7962","Northern Interior",6,2036,2036-06-01,0.524545454545455,0.17425636192626,0.658180963130173,0.483924601203913,1.08441558441558,0.188966314556399,0.713511769101853
"7963","Northern Interior",6,2036,2036-06-01,0.524545454545455,1.03423626779953e-05,0.402018284424379,0.402007942061701,1.08441558441558,1.12154192676962e-05,0.524556669964722
"7964","Northern Interior",6,2036,2036-06-01,0.524545454545455,0.0240439825543309,0.580879554412871,0.55683557185854,1.08441558441558,0.0260736693933329,0.550619123938787
"7965","Northern Interior",6,2036,2036-06-01,0.524545454545455,0.130483220466516,0.511950094055681,0.381466873589165,1.08441558441558,0.141498037778625,0.666043492324079
"7966","Northern Interior",6,2036,2036-06-01,0.524545454545455,3.82586342279074,4.41041196388262,0.584548541091882,1.08441558441558,4.14882591951983,4.67337137406528
"7967","Northern Interior",7,2023,2023-07-01,0.49012987012987,0.772501081135825,1.31214761878544,0.539646537649615,1,0.772501081135825,1.2626309512657
"7968","Northern Interior",7,2023,2023-07-01,0.49012987012987,1.28989425736248,1.79137235038265,0.501478093020173,1,1.28989425736248,1.78002412749235
"7969","Northern Interior",7,2023,2023-07-01,0.49012987012987,0.03997709548719,0.47315904771904,0.43318195223185,1,0.03997709548719,0.53010696561706
"7970","Northern Interior",7,2023,2023-07-01,0.49012987012987,4.93015001483316,5.64381698854611,0.713666973712954,1,4.93015001483316,5.42027988496303
"7971","Northern Interior",7,2023,2023-07-01,0.49012987012987,0.0763566085181249,0.566422615688488,0.490066007170363,1,0.0763566085181249,0.566486478647995
"7972","Northern Interior",7,2023,2023-07-01,0.49012987012987,22.077295012467,22.6725068384013,0.595211825934286,1,22.077295012467,22.5674248825969
"7973","Northern Interior",7,2024,2024-07-01,0.488571428571429,0.772501081135825,1.31214761878544,0.539646537649615,1.00649350649351,0.777517321922421,1.26608875049385
"7974","Northern Interior",7,2024,2024-07-01,0.488571428571429,1.28989425736248,1.79137235038265,0.501478093020173,1.00649350649351,1.2982701940986,1.78684162267003
