"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"15","Central Vancouver Island",1,2027,2027-01-01,1.012,0,0.985401599326599,1.07419532407407,1,0,1.012
"16","Central Vancouver Island",1,2028,2028-01-01,1.00542857142857,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.04738244891309
"17","Central Vancouver Island",1,2028,2028-01-01,1.00542857142857,0,1.63887838541667,1.6632828042328,1,0,1.00542857142857
"18","Central Vancouver Island",1,2028,2028-01-01,1.00542857142857,0,0.985401599326599,1.07419532407407,1,0,1.00542857142857
"19","Central Vancouver Island",1,2029,2029-01-01,0.998857142857143,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.04081102034166
"20","Central Vancouver Island",1,2029,2029-01-01,0.998857142857143,0,1.63887838541667,1.6632828042328,1,0,0.998857142857143
"21","Central Vancouver Island",1,2029,2029-01-01,0.998857142857143,0,0.985401599326599,1.07419532407407,1,0,0.998857142857143
"22","Central Vancouver Island",1,2030,2030-01-01,0.992285714285714,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.03423959177023
"23","Central Vancouver Island",1,2030,2030-01-01,0.992285714285714,0,1.63887838541667,1.6632828042328,1,0,0.992285714285714
"24","Central Vancouver Island",1,2030,2030-01-01,0.992285714285714,0,0.985401599326599,1.07419532407407,1,0,0.992285714285714
"25","Central Vancouver Island",1,2031,2031-01-01,0.985714285714286,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.02766816319881
"26","Central Vancouver Island",1,2031,2031-01-01,0.985714285714286,0,1.63887838541667,1.6632828042328,1,0,0.985714285714286
"27","Central Vancouver Island",1,2031,2031-01-01,0.985714285714286,0,0.985401599326599,1.07419532407407,1,0,0.985714285714286
"28","Central Vancouver Island",1,2032,2032-01-01,0.982,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.02395387748452
"29","Central Vancouver Island",1,2032,2032-01-01,0.982,0,1.63887838541667,1.6632828042328,1,0,0.982
"30","Central Vancouver Island",1,2032,2032-01-01,0.982,0,0.985401599326599,1.07419532407407,1,0,0.982
"31","Central Vancouver Island",1,2033,2033-01-01,0.978285714285714,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.02023959177023
"32","Central Vancouver Island",1,2033,2033-01-01,0.978285714285714,0,1.63887838541667,1.6632828042328,1,0,0.978285714285714
"33","Central Vancouver Island",1,2033,2033-01-01,0.978285714285714,0,0.985401599326599,1.07419532407407,1,0,0.978285714285714
"34","Central Vancouver Island",1,2034,2034-01-01,0.974571428571429,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.01652530605595
"35","Central Vancouver Island",1,2034,2034-01-01,0.974571428571429,0,1.63887838541667,1.6632828042328,1,0,0.974571428571429
"36","Central Vancouver Island",1,2034,2034-01-01,0.974571428571429,0,0.985401599326599,1.07419532407407,1,0,0.974571428571429
"37","Central Vancouver Island",1,2035,2035-01-01,0.970857142857143,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.01281102034166
"38","Central Vancouver Island",1,2035,2035-01-01,0.970857142857143,0,1.63887838541667,1.6632828042328,1,0,0.970857142857143
"39","Central Vancouver Island",1,2035,2035-01-01,0.970857142857143,0,0.985401599326599,1.07419532407407,1,0,0.970857142857143
"40","Central Vancouver Island",1,2036,2036-01-01,0.967142857142857,0.0419538774845198,1.05083712121212,1.0088832437276,1,0.0419538774845198,1.00909673462738
"41","Central Vancouver Island",1,2036,2036-01-01,0.967142857142857,0,1.63887838541667,1.6632828042328,1,0,0.967142857142857
"42","Central Vancouver Island",1,2036,2036-01-01,0.967142857142857,0,0.985401599326599,1.07419532407407,1,0,0.967142857142857
"43","Central Vancouver Island",2,2023,2023-02-01,0.551836734693878,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.623829350662678
"44","Central Vancouver Island",2,2023,2023-02-01,0.551836734693878,0,0.876047222222222,0.964086046511628,1,0,0.551836734693878
"45","Central Vancouver Island",2,2023,2023-02-01,0.551836734693878,0,0.509681272401434,0.844662797619048,1,0,0.551836734693878
"46","Central Vancouver Island",2,2024,2024-02-01,0.545510204081633,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.617502820050434
"47","Central Vancouver Island",2,2024,2024-02-01,0.545510204081633,0,0.876047222222222,0.964086046511628,1,0,0.545510204081633
"48","Central Vancouver Island",2,2024,2024-02-01,0.545510204081633,0,0.509681272401434,0.844662797619048,1,0,0.545510204081633
"49","Central Vancouver Island",2,2025,2025-02-01,0.539183673469388,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.611176289438189
"50","Central Vancouver Island",2,2025,2025-02-01,0.539183673469388,0,0.876047222222222,0.964086046511628,1,0,0.539183673469388
"51","Central Vancouver Island",2,2025,2025-02-01,0.539183673469388,0,0.509681272401434,0.844662797619048,1,0,0.539183673469388
"52","Central Vancouver Island",2,2026,2026-02-01,0.532857142857143,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.604849758825944
"53","Central Vancouver Island",2,2026,2026-02-01,0.532857142857143,0,0.876047222222222,0.964086046511628,1,0,0.532857142857143
"54","Central Vancouver Island",2,2026,2026-02-01,0.532857142857143,0,0.509681272401434,0.844662797619048,1,0,0.532857142857143
"55","Central Vancouver Island",2,2027,2027-02-01,0.528571428571429,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.60056404454023
"56","Central Vancouver Island",2,2027,2027-02-01,0.528571428571429,0,0.876047222222222,0.964086046511628,1,0,0.528571428571429
"57","Central Vancouver Island",2,2027,2027-02-01,0.528571428571429,0,0.509681272401434,0.844662797619048,1,0,0.528571428571429
"58","Central Vancouver Island",2,2028,2028-02-01,0.524285714285714,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.596278330254515
"59","Central Vancouver Island",2,2028,2028-02-01,0.524285714285714,0,0.876047222222222,0.964086046511628,1,0,0.524285714285714
"60","Central Vancouver Island",2,2028,2028-02-01,0.524285714285714,0,0.509681272401434,0.844662797619048,1,0,0.524285714285714
"61","Central Vancouver Island",2,2029,2029-02-01,0.52,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.591992615968801
"62","Central Vancouver Island",2,2029,2029-02-01,0.52,0,0.876047222222222,0.964086046511628,1,0,0.52
"63","Central Vancouver Island",2,2029,2029-02-01,0.52,0,0.509681272401434,0.844662797619048,1,0,0.52
"64","Central Vancouver Island",2,2030,2030-02-01,0.515714285714286,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.587706901683087
"65","Central Vancouver Island",2,2030,2030-02-01,0.515714285714286,0,0.876047222222222,0.964086046511628,1,0,0.515714285714286
"66","Central Vancouver Island",2,2030,2030-02-01,0.515714285714286,0,0.509681272401434,0.844662797619048,1,0,0.515714285714286
"67","Central Vancouver Island",2,2031,2031-02-01,0.511428571428571,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.583421187397372
"68","Central Vancouver Island",2,2031,2031-02-01,0.511428571428571,0,0.876047222222222,0.964086046511628,1,0,0.511428571428571
"69","Central Vancouver Island",2,2031,2031-02-01,0.511428571428571,0,0.509681272401434,0.844662797619048,1,0,0.511428571428571
"70","Central Vancouver Island",2,2032,2032-02-01,0.508,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.579992615968801
"71","Central Vancouver Island",2,2032,2032-02-01,0.508,0,0.876047222222222,0.964086046511628,1,0,0.508
"72","Central Vancouver Island",2,2032,2032-02-01,0.508,0,0.509681272401434,0.844662797619048,1,0,0.508
"73","Central Vancouver Island",2,2033,2033-02-01,0.504571428571429,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.57656404454023
"74","Central Vancouver Island",2,2033,2033-02-01,0.504571428571429,0,0.876047222222222,0.964086046511628,1,0,0.504571428571429
"75","Central Vancouver Island",2,2033,2033-02-01,0.504571428571429,0,0.509681272401434,0.844662797619048,1,0,0.504571428571429
"76","Central Vancouver Island",2,2034,2034-02-01,0.501142857142857,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.573135473111658
"77","Central Vancouver Island",2,2034,2034-02-01,0.501142857142857,0,0.876047222222222,0.964086046511628,1,0,0.501142857142857
"78","Central Vancouver Island",2,2034,2034-02-01,0.501142857142857,0,0.509681272401434,0.844662797619048,1,0,0.501142857142857
"79","Central Vancouver Island",2,2035,2035-02-01,0.497714285714286,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.569706901683087
"80","Central Vancouver Island",2,2035,2035-02-01,0.497714285714286,0,0.876047222222222,0.964086046511628,1,0,0.497714285714286
"81","Central Vancouver Island",2,2035,2035-02-01,0.497714285714286,0,0.509681272401434,0.844662797619048,1,0,0.497714285714286
"82","Central Vancouver Island",2,2036,2036-02-01,0.494285714285714,0.0719926159688009,0.633797030651341,0.56180441468254,1,0.0719926159688009,0.566278330254515
"83","Central Vancouver Island",2,2036,2036-02-01,0.494285714285714,0,0.876047222222222,0.964086046511628,1,0,0.494285714285714
"84","Central Vancouver Island",2,2036,2036-02-01,0.494285714285714,0,0.509681272401434,0.844662797619048,1,0,0.494285714285714
"85","Central Vancouver Island",3,2023,2023-03-01,1.25673469387755,0,1.02865555555556,1.28601863799283,1,0,1.25673469387755
"86","Central Vancouver Island",3,2023,2023-03-01,1.25673469387755,0,0.450162301587302,0.726324775985663,1,0,1.25673469387755
"87","Central Vancouver Island",3,2023,2023-03-01,1.25673469387755,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.31784532301842
"88","Central Vancouver Island",3,2023,2023-03-01,1.25673469387755,0,0.96448648989899,0.998211574074074,1,0,1.25673469387755
"89","Central Vancouver Island",3,2023,2023-03-01,1.25673469387755,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.52293041240354
"90","Central Vancouver Island",3,2024,2024-03-01,1.24448979591837,0,1.02865555555556,1.28601863799283,1,0,1.24448979591837
"91","Central Vancouver Island",3,2024,2024-03-01,1.24448979591837,0,0.450162301587302,0.726324775985663,1,0,1.24448979591837
"92","Central Vancouver Island",3,2024,2024-03-01,1.24448979591837,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.30560042505924
"93","Central Vancouver Island",3,2024,2024-03-01,1.24448979591837,0,0.96448648989899,0.998211574074074,1,0,1.24448979591837
"94","Central Vancouver Island",3,2024,2024-03-01,1.24448979591837,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.51068551444435
"95","Central Vancouver Island",3,2025,2025-03-01,1.23224489795918,0,1.02865555555556,1.28601863799283,1,0,1.23224489795918
"96","Central Vancouver Island",3,2025,2025-03-01,1.23224489795918,0,0.450162301587302,0.726324775985663,1,0,1.23224489795918
"97","Central Vancouver Island",3,2025,2025-03-01,1.23224489795918,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.29335552710005
"98","Central Vancouver Island",3,2025,2025-03-01,1.23224489795918,0,0.96448648989899,0.998211574074074,1,0,1.23224489795918
"99","Central Vancouver Island",3,2025,2025-03-01,1.23224489795918,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.49844061648517
"100","Central Vancouver Island",3,2026,2026-03-01,1.22,0,1.02865555555556,1.28601863799283,1,0,1.22
"101","Central Vancouver Island",3,2026,2026-03-01,1.22,0,0.450162301587302,0.726324775985663,1,0,1.22
"102","Central Vancouver Island",3,2026,2026-03-01,1.22,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.28111062914087
"103","Central Vancouver Island",3,2026,2026-03-01,1.22,0,0.96448648989899,0.998211574074074,1,0,1.22
"104","Central Vancouver Island",3,2026,2026-03-01,1.22,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.48619571852599
"105","Central Vancouver Island",3,2027,2027-03-01,1.21257142857143,0,1.02865555555556,1.28601863799283,1,0,1.21257142857143
"106","Central Vancouver Island",3,2027,2027-03-01,1.21257142857143,0,0.450162301587302,0.726324775985663,1,0,1.21257142857143
"107","Central Vancouver Island",3,2027,2027-03-01,1.21257142857143,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.2736820577123
"108","Central Vancouver Island",3,2027,2027-03-01,1.21257142857143,0,0.96448648989899,0.998211574074074,1,0,1.21257142857143
"109","Central Vancouver Island",3,2027,2027-03-01,1.21257142857143,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.47876714709741
"110","Central Vancouver Island",3,2028,2028-03-01,1.20514285714286,0,1.02865555555556,1.28601863799283,1,0,1.20514285714286
"111","Central Vancouver Island",3,2028,2028-03-01,1.20514285714286,0,0.450162301587302,0.726324775985663,1,0,1.20514285714286
"112","Central Vancouver Island",3,2028,2028-03-01,1.20514285714286,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.26625348628373
"113","Central Vancouver Island",3,2028,2028-03-01,1.20514285714286,0,0.96448648989899,0.998211574074074,1,0,1.20514285714286
"114","Central Vancouver Island",3,2028,2028-03-01,1.20514285714286,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.47133857566884
"115","Central Vancouver Island",3,2029,2029-03-01,1.19771428571429,0,1.02865555555556,1.28601863799283,1,0,1.19771428571429
"116","Central Vancouver Island",3,2029,2029-03-01,1.19771428571429,0,0.450162301587302,0.726324775985663,1,0,1.19771428571429
"117","Central Vancouver Island",3,2029,2029-03-01,1.19771428571429,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.25882491485516
"118","Central Vancouver Island",3,2029,2029-03-01,1.19771428571429,0,0.96448648989899,0.998211574074074,1,0,1.19771428571429
"119","Central Vancouver Island",3,2029,2029-03-01,1.19771428571429,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.46391000424027
"120","Central Vancouver Island",3,2030,2030-03-01,1.19028571428571,0,1.02865555555556,1.28601863799283,1,0,1.19028571428571
"121","Central Vancouver Island",3,2030,2030-03-01,1.19028571428571,0,0.450162301587302,0.726324775985663,1,0,1.19028571428571
"122","Central Vancouver Island",3,2030,2030-03-01,1.19028571428571,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.25139634342659
"123","Central Vancouver Island",3,2030,2030-03-01,1.19028571428571,0,0.96448648989899,0.998211574074074,1,0,1.19028571428571
"124","Central Vancouver Island",3,2030,2030-03-01,1.19028571428571,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.4564814328117
"125","Central Vancouver Island",3,2031,2031-03-01,1.18285714285714,0,1.02865555555556,1.28601863799283,1,0,1.18285714285714
"126","Central Vancouver Island",3,2031,2031-03-01,1.18285714285714,0,0.450162301587302,0.726324775985663,1,0,1.18285714285714
"127","Central Vancouver Island",3,2031,2031-03-01,1.18285714285714,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.24396777199801
"128","Central Vancouver Island",3,2031,2031-03-01,1.18285714285714,0,0.96448648989899,0.998211574074074,1,0,1.18285714285714
"129","Central Vancouver Island",3,2031,2031-03-01,1.18285714285714,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.44905286138313
"130","Central Vancouver Island",3,2032,2032-03-01,1.17885714285714,0,1.02865555555556,1.28601863799283,1,0,1.17885714285714
"131","Central Vancouver Island",3,2032,2032-03-01,1.17885714285714,0,0.450162301587302,0.726324775985663,1,0,1.17885714285714
"132","Central Vancouver Island",3,2032,2032-03-01,1.17885714285714,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.23996777199801
"133","Central Vancouver Island",3,2032,2032-03-01,1.17885714285714,0,0.96448648989899,0.998211574074074,1,0,1.17885714285714
"134","Central Vancouver Island",3,2032,2032-03-01,1.17885714285714,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.44505286138313
"135","Central Vancouver Island",3,2033,2033-03-01,1.17485714285714,0,1.02865555555556,1.28601863799283,1,0,1.17485714285714
"136","Central Vancouver Island",3,2033,2033-03-01,1.17485714285714,0,0.450162301587302,0.726324775985663,1,0,1.17485714285714
"137","Central Vancouver Island",3,2033,2033-03-01,1.17485714285714,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.23596777199801
"138","Central Vancouver Island",3,2033,2033-03-01,1.17485714285714,0,0.96448648989899,0.998211574074074,1,0,1.17485714285714
"139","Central Vancouver Island",3,2033,2033-03-01,1.17485714285714,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.44105286138313
"140","Central Vancouver Island",3,2034,2034-03-01,1.17085714285714,0,1.02865555555556,1.28601863799283,1,0,1.17085714285714
"141","Central Vancouver Island",3,2034,2034-03-01,1.17085714285714,0,0.450162301587302,0.726324775985663,1,0,1.17085714285714
"142","Central Vancouver Island",3,2034,2034-03-01,1.17085714285714,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.23196777199801
"143","Central Vancouver Island",3,2034,2034-03-01,1.17085714285714,0,0.96448648989899,0.998211574074074,1,0,1.17085714285714
"144","Central Vancouver Island",3,2034,2034-03-01,1.17085714285714,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.43705286138313
"145","Central Vancouver Island",3,2035,2035-03-01,1.16685714285714,0,1.02865555555556,1.28601863799283,1,0,1.16685714285714
"146","Central Vancouver Island",3,2035,2035-03-01,1.16685714285714,0,0.450162301587302,0.726324775985663,1,0,1.16685714285714
"147","Central Vancouver Island",3,2035,2035-03-01,1.16685714285714,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.22796777199801
"148","Central Vancouver Island",3,2035,2035-03-01,1.16685714285714,0,0.96448648989899,0.998211574074074,1,0,1.16685714285714
"149","Central Vancouver Island",3,2035,2035-03-01,1.16685714285714,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.43305286138313
"150","Central Vancouver Island",3,2036,2036-03-01,1.16285714285714,0,1.02865555555556,1.28601863799283,1,0,1.16285714285714
"151","Central Vancouver Island",3,2036,2036-03-01,1.16285714285714,0,0.450162301587302,0.726324775985663,1,0,1.16285714285714
"152","Central Vancouver Island",3,2036,2036-03-01,1.16285714285714,0.061110629140871,0.913016498316498,0.851905869175627,1,0.061110629140871,1.22396777199801
"153","Central Vancouver Island",3,2036,2036-03-01,1.16285714285714,0,0.96448648989899,0.998211574074074,1,0,1.16285714285714
"154","Central Vancouver Island",3,2036,2036-03-01,1.16285714285714,0.266195718525986,1.14916328125,0.882967562724014,1,0.266195718525986,1.42905286138313
"155","Central Vancouver Island",4,2023,2023-04-01,0.815102040816327,0.23155397609004,1.35232678938124,1.1207728132912,1,0.23155397609004,1.04665601690637
"156","Central Vancouver Island",4,2023,2023-04-01,0.815102040816327,0,0.765467361111111,0.776783842796043,1,0,0.815102040816327
"157","Central Vancouver Island",4,2023,2023-04-01,0.815102040816327,0.00836537037037,0.789340972222222,0.780975601851852,1,0.00836537037037,0.823467411186697
"158","Central Vancouver Island",4,2023,2023-04-01,0.815102040816327,0.104663700716846,0.93240564516129,0.827741944444444,1,0.104663700716846,0.919765741533172
"159","Central Vancouver Island",4,2023,2023-04-01,0.815102040816327,0.038912834989461,0.565038143631436,0.526125308641975,1,0.038912834989461,0.854014875805787
"160","Central Vancouver Island",4,2023,2023-04-01,0.815102040816327,0.12427596707819,0.712547777777778,0.588271810699588,1,0.12427596707819,0.939378007894517
"161","Central Vancouver Island",4,2024,2024-04-01,0.809591836734694,0.23155397609004,1.35232678938124,1.1207728132912,1,0.23155397609004,1.04114581282473
"162","Central Vancouver Island",4,2024,2024-04-01,0.809591836734694,0,0.765467361111111,0.776783842796043,1,0,0.809591836734694
"163","Central Vancouver Island",4,2024,2024-04-01,0.809591836734694,0.00836537037037,0.789340972222222,0.780975601851852,1,0.00836537037037,0.817957207105064
"164","Central Vancouver Island",4,2024,2024-04-01,0.809591836734694,0.104663700716846,0.93240564516129,0.827741944444444,1,0.104663700716846,0.91425553745154
"165","Central Vancouver Island",4,2024,2024-04-01,0.809591836734694,0.038912834989461,0.565038143631436,0.526125308641975,1,0.038912834989461,0.848504671724155
"166","Central Vancouver Island",4,2024,2024-04-01,0.809591836734694,0.12427596707819,0.712547777777778,0.588271810699588,1,0.12427596707819,0.933867803812884
"167","Central Vancouver Island",4,2025,2025-04-01,0.804081632653061,0.23155397609004,1.35232678938124,1.1207728132912,1,0.23155397609004,1.0356356087431
"168","Central Vancouver Island",4,2025,2025-04-01,0.804081632653061,0,0.765467361111111,0.776783842796043,1,0,0.804081632653061
"169","Central Vancouver Island",4,2025,2025-04-01,0.804081632653061,0.00836537037037,0.789340972222222,0.780975601851852,1,0.00836537037037,0.812447003023431
"170","Central Vancouver Island",4,2025,2025-04-01,0.804081632653061,0.104663700716846,0.93240564516129,0.827741944444444,1,0.104663700716846,0.908745333369907
"171","Central Vancouver Island",4,2025,2025-04-01,0.804081632653061,0.038912834989461,0.565038143631436,0.526125308641975,1,0.038912834989461,0.842994467642522
"172","Central Vancouver Island",4,2025,2025-04-01,0.804081632653061,0.12427596707819,0.712547777777778,0.588271810699588,1,0.12427596707819,0.928357599731251
"173","Central Vancouver Island",4,2026,2026-04-01,0.798571428571429,0.23155397609004,1.35232678938124,1.1207728132912,1,0.23155397609004,1.03012540466147
"174","Central Vancouver Island",4,2026,2026-04-01,0.798571428571429,0,0.765467361111111,0.776783842796043,1,0,0.798571428571429
"175","Central Vancouver Island",4,2026,2026-04-01,0.798571428571429,0.00836537037037,0.789340972222222,0.780975601851852,1,0.00836537037037,0.806936798941799
"176","Central Vancouver Island",4,2026,2026-04-01,0.798571428571429,0.104663700716846,0.93240564516129,0.827741944444444,1,0.104663700716846,0.903235129288275
"177","Central Vancouver Island",4,2026,2026-04-01,0.798571428571429,0.038912834989461,0.565038143631436,0.526125308641975,1,0.038912834989461,0.83748426356089
"178","Central Vancouver Island",4,2026,2026-04-01,0.798571428571429,0.12427596707819,0.712547777777778,0.588271810699588,1,0.12427596707819,0.922847395649619
"179","Central Vancouver Island",4,2027,2027-04-01,0.795714285714286,0.23155397609004,1.35232678938124,1.1207728132912,1,0.23155397609004,1.02726826180433
"180","Central Vancouver Island",4,2027,2027-04-01,0.795714285714286,0,0.765467361111111,0.776783842796043,1,0,0.795714285714286
"181","Central Vancouver Island",4,2027,2027-04-01,0.795714285714286,0.00836537037037,0.789340972222222,0.780975601851852,1,0.00836537037037,0.804079656084656
"182","Central Vancouver Island",4,2027,2027-04-01,0.795714285714286,0.104663700716846,0.93240564516129,0.827741944444444,1,0.104663700716846,0.900377986431132
"183","Central Vancouver Island",4,2027,2027-04-01,0.795714285714286,0.038912834989461,0.565038143631436,0.526125308641975,1,0.038912834989461,0.834627120703747
"184","Central Vancouver Island",4,2027,2027-04-01,0.795714285714286,0.12427596707819,0.712547777777778,0.588271810699588,1,0.12427596707819,0.919990252792476
"185","Central Vancouver Island",4,2028,2028-04-01,0.792857142857143,0.23155397609004,1.35232678938124,1.1207728132912,1,0.23155397609004,1.02441111894718
"186","Central Vancouver Island",4,2028,2028-04-01,0.792857142857143,0,0.765467361111111,0.776783842796043,1,0,0.792857142857143
"187","Central Vancouver Island",4,2028,2028-04-01,0.792857142857143,0.00836537037037,0.789340972222222,0.780975601851852,1,0.00836537037037,0.801222513227513
"188","Central Vancouver Island",4,2028,2028-04-01,0.792857142857143,0.104663700716846,0.93240564516129,0.827741944444444,1,0.104663700716846,0.897520843573989
"189","Central Vancouver Island",4,2028,2028-04-01,0.792857142857143,0.038912834989461,0.565038143631436,0.526125308641975,1,0.038912834989461,0.831769977846604
"190","Central Vancouver Island",4,2028,2028-04-01,0.792857142857143,0.12427596707819,0.712547777777778,0.588271810699588,1,0.12427596707819,0.917133109935333
"191","Central Vancouver Island",4,2029,2029-04-01,0.79,0.23155397609004,1.35232678938124,1.1207728132912,1,0.23155397609004,1.02155397609004
"192","Central Vancouver Island",4,2029,2029-04-01,0.79,0,0.765467361111111,0.776783842796043,1,0,0.79
"193","Central Vancouver Island",4,2029,2029-04-01,0.79,0.00836537037037,0.789340972222222,0.780975601851852,1,0.00836537037037,0.79836537037037
"194","Central Vancouver Island",4,2029,2029-04-01,0.79,0.104663700716846,0.93240564516129,0.827741944444444,1,0.104663700716846,0.894663700716846
"195","Central Vancouver Island",4,2029,2029-04-01,0.79,0.038912834989461,0.565038143631436,0.526125308641975,1,0.038912834989461,0.828912834989461
"196","Central Vancouver Island",4,2029,2029-04-01,0.79,0.12427596707819,0.712547777777778,0.588271810699588,1,0.12427596707819,0.91427596707819
"197","Central Vancouver Island",4,2030,2030-04-01,0.787142857142857,0.23155397609004,1.35232678938124,1.1207728132912,1,0.23155397609004,1.0186968332329
"198","Central Vancouver Island",4,2030,2030-04-01,0.787142857142857,0,0.765467361111111,0.776783842796043,1,0,0.787142857142857
"199","Central Vancouver Island",4,2030,2030-04-01,0.787142857142857,0.00836537037037,0.789340972222222,0.780975601851852,1,0.00836537037037,0.795508227513227
"200","Central Vancouver Island",4,2030,2030-04-01,0.787142857142857,0.104663700716846,0.93240564516129,0.827741944444444,1,0.104663700716846,0.891806557859703
"201","Central Vancouver Island",4,2030,2030-04-01,0.787142857142857,0.038912834989461,0.565038143631436,0.526125308641975,1,0.038912834989461,0.826055692132318
"202","Central Vancouver Island",4,2030,2030-04-01,0.787142857142857,0.12427596707819,0.712547777777778,0.588271810699588,1,0.12427596707819,0.911418824221047
