"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"18491","Kootenay Boundary",3,2023,2023-03-01,0.917142857142857,0.083249035272837,0.527636292834891,0.444387257562054,1,0.083249035272837,1.00039189241569
"18492","Kootenay Boundary",4,2023,2023-04-01,0.748571428571429,0.0590367281236189,0.587765511473659,0.52872878335004,1,0.0590367281236189,0.807608156695047
"18493","Kootenay Boundary",4,2023,2023-04-01,0.748571428571429,0.183104044448678,0.831711526479751,0.648607482031073,1,0.183104044448678,0.931675473020107
"18494","Kootenay Boundary",4,2023,2023-04-01,0.748571428571429,0.056974854620976,0.755120171339564,0.698145316718588,1,0.056974854620976,0.805546283192405
"18495","Kootenay Boundary",4,2023,2023-04-01,0.748571428571429,0,0.620739061400864,0.710587268951194,1,0,0.748571428571429
"18496","Kootenay Boundary",4,2023,2023-04-01,0.748571428571429,0.035595561971819,0.52839337436365,0.492797812391831,1,0.035595561971819,0.784166990543248
"18497","Kootenay Boundary",4,2023,2023-04-01,0.748571428571429,0.1046986362063,0.70567738317757,0.60097874697127,1,0.1046986362063,0.853270064777729
"18498","Kootenay Boundary",5,2023,2023-05-01,1.04285714285714,0,1.55477839069979,1.57815373329314,1,0,1.04285714285714
"18499","Kootenay Boundary",5,2023,2023-05-01,1.04285714285714,0.623341886324073,1.458142258146,0.834800371821927,1,0.623341886324073,1.66619902918122
"18500","Kootenay Boundary",5,2023,2023-05-01,1.04285714285714,0,0.641110514018692,0.663504270927545,1,0,1.04285714285714
"18501","Kootenay Boundary",5,2023,2023-05-01,1.04285714285714,0.079933518948732,0.75228946307495,0.672355944126218,1,0.079933518948732,1.12279066180587
"18502","Kootenay Boundary",5,2023,2023-05-01,1.04285714285714,0.065642745831042,0.788297599413597,0.722654853582555,1,0.065642745831042,1.10849988868818
"18503","Kootenay Boundary",5,2023,2023-05-01,1.04285714285714,1.52568346038446,2.70993588584062,1.18425242545616,1,1.52568346038446,2.5685406032416
"18504","Kootenay Boundary",6,2023,2023-06-01,0.848571428571429,0.131058635217327,0.974420151312862,0.843361516095535,1,0.131058635217327,0.979630063788756
"18505","Kootenay Boundary",6,2023,2023-06-01,0.848571428571429,0,0.664723814468674,0.713173291796469,1,0,0.848571428571429
